"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","Ac","Ae","Be","Ca","Fa","Fr","Pr","Qu","So","Ti","cont","trap_condition","Ac_m2","Ae_m2","Be_m2","Ca_m2","Fa_m2","Fr_m2","Pr_m2","Qu_m2","So_m2","Ti_m2","cont_m2","month","div","blk","myc","sr","sr_myc","month1"
1,3,"3.A2",2,"AMF","Fr|So","C",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.127,"ok",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.225777777777778,"2024-01","2","1","AM",2,"2_AM","January"
1,3,"3.A2",2,"AMF","Fr|So","A",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"ok",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2024-02","2","1","AM",2,"2_AM","February"
1,3,"3.A2",2,"AMF","Fr|So","B",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"ok",NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2024-02","2","1","AM",2,"2_AM","February"
1,3,"3.A2",2,"AMF","Fr|So","C",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.06,"ok",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.106666666666667,"2024-02","2","1","AM",2,"2_AM","February"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,7.96,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,14.1511111111111,NA,NA,0,"2023-03","1","1","EM",1,"1_EM","March"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,8.97,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,15.9466666666667,NA,NA,0,"2023-03","1","1","EM",1,"1_EM","March"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,16.1777777777778,NA,NA,0,"2023-03","1","1","EM",1,"1_EM","March"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,26.49,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,47.0933333333333,NA,NA,0,"2023-04","1","1","EM",1,"1_EM","April"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,16.94,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,30.1155555555556,NA,NA,0,"2023-04","1","1","EM",1,"1_EM","April"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,26.4,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,46.9333333333333,NA,NA,0,"2023-04","1","1","EM",1,"1_EM","April"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,0.352,NA,NA,0.02,"ok",NA,NA,NA,NA,NA,NA,NA,0.625777777777778,NA,NA,0.0355555555555556,"2023-05","1","1","EM",1,"1_EM","May"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,0.113,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,0.200888888888889,NA,NA,0,"2023-05","1","1","EM",1,"1_EM","May"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,0.339,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,0.602666666666667,NA,NA,0,"2023-05","1","1","EM",1,"1_EM","May"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,0.587,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,1.04355555555556,NA,NA,0,"2023-06","1","1","EM",1,"1_EM","June"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,1.06666666666667,NA,NA,0,"2023-06","1","1","EM",1,"1_EM","June"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,1.34,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,2.38222222222222,NA,NA,0,"2023-06","1","1","EM",1,"1_EM","June"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,0.945,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,1.68,NA,NA,NA,"2023-07","1","1","EM",1,"1_EM","July"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,1.538,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,2.73422222222222,NA,NA,NA,"2023-07","1","1","EM",1,"1_EM","July"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,2.476,NA,NA,0.195,"ok",NA,NA,NA,NA,NA,NA,NA,4.40177777777778,NA,NA,0.346666666666667,"2023-07","1","1","EM",1,"1_EM","July"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,2.179,NA,NA,0.773,"ok",NA,NA,NA,NA,NA,NA,NA,3.87377777777778,NA,NA,1.37422222222222,"2023-08","1","1","EM",1,"1_EM","August"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,4.401,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,7.824,NA,NA,NA,"2023-08","1","1","EM",1,"1_EM","August"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,1.998,NA,NA,0.164,"ok",NA,NA,NA,NA,NA,NA,NA,3.552,NA,NA,0.291555555555556,"2023-08","1","1","EM",1,"1_EM","August"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,19.3777777777778,NA,NA,NA,"2023-09","1","1","EM",1,"1_EM","September"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,12.25,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,21.7777777777778,NA,NA,NA,"2023-09","1","1","EM",1,"1_EM","September"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,15.38,NA,NA,0.18,"ok",NA,NA,NA,NA,NA,NA,NA,27.3422222222222,NA,NA,0.32,"2023-09","1","1","EM",1,"1_EM","September"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,50.6,NA,NA,0.13,"ok",NA,NA,NA,NA,NA,NA,NA,89.9555555555556,NA,NA,0.231111111111111,"2023-10","1","1","EM",1,"1_EM","October"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,24.9,NA,NA,0.43,"ok",NA,NA,NA,NA,NA,NA,NA,44.2666666666667,NA,NA,0.764444444444444,"2023-10","1","1","EM",1,"1_EM","October"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,25.93,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,46.0977777777778,NA,NA,NA,"2023-10","1","1","EM",1,"1_EM","October"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,57.02,NA,NA,0.1,"ok",NA,NA,NA,NA,NA,NA,NA,101.368888888889,NA,NA,0.177777777777778,"2023-11","1","1","EM",1,"1_EM","November"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,42.95,NA,NA,0.19,"ok",NA,NA,NA,NA,NA,NA,NA,76.3555555555556,NA,NA,0.337777777777778,"2023-11","1","1","EM",1,"1_EM","November"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,36.97,NA,NA,0.65,"ok",NA,NA,NA,NA,NA,NA,NA,65.7244444444444,NA,NA,1.15555555555556,"2023-11","1","1","EM",1,"1_EM","November"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,1.732,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,3.07911111111111,NA,NA,0,"2023-12","1","1","EM",1,"1_EM","December"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,0.192,"ok",NA,NA,NA,NA,NA,NA,NA,1.12,NA,NA,0.341333333333333,"2023-12","1","1","EM",1,"1_EM","December"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,1.038,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,1.84533333333333,NA,NA,0,"2023-12","1","1","EM",1,"1_EM","December"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,0.492,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,0.874666666666667,NA,NA,0,"2024-01","1","1","EM",1,"1_EM","January"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,0.345,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,0.613333333333333,NA,NA,0,"2024-01","1","1","EM",1,"1_EM","January"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,0.633,NA,NA,0,"ok",NA,NA,NA,NA,NA,NA,NA,1.12533333333333,NA,NA,0,"2024-01","1","1","EM",1,"1_EM","January"
1,4,"4.E1",1,"EMF","Qu","A",NA,NA,NA,NA,NA,NA,NA,0.865,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,1.53777777777778,NA,NA,NA,"2024-02","1","1","EM",1,"1_EM","February"
1,4,"4.E1",1,"EMF","Qu","B",NA,NA,NA,NA,NA,NA,NA,1.558,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,2.76977777777778,NA,NA,NA,"2024-02","1","1","EM",1,"1_EM","February"
1,4,"4.E1",1,"EMF","Qu","C",NA,NA,NA,NA,NA,NA,NA,1.039,NA,NA,NA,"ok",NA,NA,NA,NA,NA,NA,NA,1.84711111111111,NA,NA,NA,"2024-02","1","1","EM",1,"1_EM","February"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0,NA,NA,NA,NA,3.95,NA,NA,0,"ok",NA,NA,0,NA,NA,NA,NA,7.02222222222222,NA,NA,0,"2023-03","2","1","EM",2,"2_EM","March"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0.022,NA,NA,NA,NA,3.46,NA,NA,0.029,"ok",NA,NA,0.0391111111111111,NA,NA,NA,NA,6.15111111111111,NA,NA,0.0515555555555556,"2023-03","2","1","EM",2,"2_EM","March"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0.237,NA,NA,NA,NA,3.39,NA,NA,0,"ok",NA,NA,0.421333333333333,NA,NA,NA,NA,6.02666666666667,NA,NA,0,"2023-03","2","1","EM",2,"2_EM","March"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0.043,NA,NA,NA,NA,3.44,NA,NA,0.079,"ok",NA,NA,0.0764444444444444,NA,NA,NA,NA,6.11555555555556,NA,NA,0.140444444444444,"2023-04","2","1","EM",2,"2_EM","April"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0.023,NA,NA,NA,NA,4.46,NA,NA,0,"ok",NA,NA,0.0408888888888889,NA,NA,NA,NA,7.92888888888889,NA,NA,0,"2023-04","2","1","EM",2,"2_EM","April"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0,NA,NA,NA,NA,2.55,NA,NA,0,"ok",NA,NA,0,NA,NA,NA,NA,4.53333333333333,NA,NA,0,"2023-04","2","1","EM",2,"2_EM","April"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0.421,NA,NA,NA,NA,0,NA,NA,0,"ok",NA,NA,0.748444444444444,NA,NA,NA,NA,0,NA,NA,0,"2023-05","2","1","EM",2,"2_EM","May"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0.559,NA,NA,NA,NA,0,NA,NA,0,"ok",NA,NA,0.993777777777778,NA,NA,NA,NA,0,NA,NA,0,"2023-05","2","1","EM",2,"2_EM","May"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0.58,NA,NA,NA,NA,0,NA,NA,0,"ok",NA,NA,1.03111111111111,NA,NA,NA,NA,0,NA,NA,0,"2023-05","2","1","EM",2,"2_EM","May"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,1.293,NA,NA,NA,NA,0,NA,NA,0,"ok",NA,NA,2.29866666666667,NA,NA,NA,NA,0,NA,NA,0,"2023-06","2","1","EM",2,"2_EM","June"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,6.3,NA,NA,NA,NA,0,NA,NA,0,"ok",NA,NA,11.2,NA,NA,NA,NA,0,NA,NA,0,"2023-06","2","1","EM",2,"2_EM","June"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,1.17,NA,NA,NA,NA,0,NA,NA,0,"ok",NA,NA,2.08,NA,NA,NA,NA,0,NA,NA,0,"2023-06","2","1","EM",2,"2_EM","June"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,6.42,NA,NA,NA,NA,0,NA,NA,0.13,"ok",NA,NA,11.4133333333333,NA,NA,NA,NA,0,NA,NA,0.231111111111111,"2023-07","2","1","EM",2,"2_EM","July"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,6.63,NA,NA,NA,NA,0,NA,NA,NA,"ok",NA,NA,11.7866666666667,NA,NA,NA,NA,0,NA,NA,NA,"2023-07","2","1","EM",2,"2_EM","July"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,5.6,NA,NA,NA,NA,0,NA,NA,NA,"ok",NA,NA,9.95555555555556,NA,NA,NA,NA,0,NA,NA,NA,"2023-07","2","1","EM",2,"2_EM","July"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,3.782,NA,NA,NA,NA,0.115,NA,NA,0.083,"ok",NA,NA,6.72355555555556,NA,NA,NA,NA,0.204444444444444,NA,NA,0.147555555555556,"2023-08","2","1","EM",2,"2_EM","August"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,3.164,NA,NA,NA,NA,0.079,NA,NA,NA,"ok",NA,NA,5.62488888888889,NA,NA,NA,NA,0.140444444444444,NA,NA,NA,"2023-08","2","1","EM",2,"2_EM","August"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,4.902,NA,NA,NA,NA,0.171,NA,NA,NA,"ok",NA,NA,8.71466666666667,NA,NA,NA,NA,0.304,NA,NA,NA,"2023-08","2","1","EM",2,"2_EM","August"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,13.8,NA,NA,NA,NA,0.02,NA,NA,NA,"ok",NA,NA,24.5333333333333,NA,NA,NA,NA,0.0355555555555556,NA,NA,NA,"2023-09","2","1","EM",2,"2_EM","September"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,8.85,NA,NA,NA,NA,0.02,NA,NA,0.15,"ok",NA,NA,15.7333333333333,NA,NA,NA,NA,0.0355555555555556,NA,NA,0.266666666666667,"2023-09","2","1","EM",2,"2_EM","September"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,7.45,NA,NA,NA,NA,0.12,NA,NA,0.07,"ok",NA,NA,13.2444444444444,NA,NA,NA,NA,0.213333333333333,NA,NA,0.124444444444444,"2023-09","2","1","EM",2,"2_EM","September"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,53.99,NA,NA,NA,NA,0.14,NA,NA,NA,"ok",NA,NA,95.9822222222222,NA,NA,NA,NA,0.248888888888889,NA,NA,NA,"2023-10","2","1","EM",2,"2_EM","October"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,30.52,NA,NA,NA,NA,0.69,NA,NA,NA,"ok",NA,NA,54.2577777777778,NA,NA,NA,NA,1.22666666666667,NA,NA,NA,"2023-10","2","1","EM",2,"2_EM","October"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,24.68,NA,NA,NA,NA,4.41,NA,NA,NA,"ok",NA,NA,43.8755555555556,NA,NA,NA,NA,7.84,NA,NA,NA,"2023-10","2","1","EM",2,"2_EM","October"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,71.02,NA,NA,NA,NA,2.79,NA,NA,1.05,"ok",NA,NA,126.257777777778,NA,NA,NA,NA,4.96,NA,NA,1.86666666666667,"2023-11","2","1","EM",2,"2_EM","November"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,63.81,NA,NA,NA,NA,6.31,NA,NA,0.3,"ok",NA,NA,113.44,NA,NA,NA,NA,11.2177777777778,NA,NA,0.533333333333333,"2023-11","2","1","EM",2,"2_EM","November"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,55.42,NA,NA,NA,NA,10.62,NA,NA,0.59,"ok",NA,NA,98.5244444444444,NA,NA,NA,NA,18.88,NA,NA,1.04888888888889,"2023-11","2","1","EM",2,"2_EM","November"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0.972,NA,NA,NA,NA,0.599,NA,NA,0,"no_stone",NA,NA,1.728,NA,NA,NA,NA,1.06488888888889,NA,NA,0,"2023-12","2","1","EM",2,"2_EM","December"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0.301,NA,NA,NA,NA,1.262,NA,NA,0,"broken",NA,NA,0.535111111111111,NA,NA,NA,NA,2.24355555555556,NA,NA,0,"2023-12","2","1","EM",2,"2_EM","December"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0.302,NA,NA,NA,NA,1.281,NA,NA,0.038,"ok",NA,NA,0.536888888888889,NA,NA,NA,NA,2.27733333333333,NA,NA,0.0675555555555555,"2023-12","2","1","EM",2,"2_EM","December"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0,NA,NA,NA,NA,0.261,NA,NA,0,"ok",NA,NA,0,NA,NA,NA,NA,0.464,NA,NA,0,"2024-01","2","1","EM",2,"2_EM","January"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0,NA,NA,NA,NA,0.896,NA,NA,0,"ok",NA,NA,0,NA,NA,NA,NA,1.59288888888889,NA,NA,0,"2024-01","2","1","EM",2,"2_EM","January"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0,NA,NA,NA,NA,0.217,NA,NA,0,"ok",NA,NA,0,NA,NA,NA,NA,0.385777777777778,NA,NA,0,"2024-01","2","1","EM",2,"2_EM","January"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0,NA,NA,NA,NA,0.884,NA,NA,NA,"ok",NA,NA,0,NA,NA,NA,NA,1.57155555555556,NA,NA,NA,"2024-02","2","1","EM",2,"2_EM","February"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0.043,NA,NA,NA,NA,0.092,NA,NA,NA,"ok",NA,NA,0.0764444444444444,NA,NA,NA,NA,0.163555555555556,NA,NA,NA,"2024-02","2","1","EM",2,"2_EM","February"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0.051,NA,NA,NA,NA,0.884,NA,NA,NA,"ok",NA,NA,0.0906666666666667,NA,NA,NA,NA,1.57155555555556,NA,NA,NA,"2024-02","2","1","EM",2,"2_EM","February"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0,0,NA,NA,NA,0.143,NA,NA,0.046,NA,0.28,"ok",0,0,NA,NA,NA,0.254222222222222,NA,NA,0.0817777777777778,NA,0.497777777777778,"2023-03","4","1","AM",4,"4_AM","March"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0,NA,NA,0,NA,0,"ok",0,0,NA,NA,NA,0,NA,NA,0,NA,0,"2023-03","4","1","AM",4,"4_AM","March"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0,0,NA,NA,NA,0,NA,NA,0.073,NA,0.092,"ok",0,0,NA,NA,NA,0,NA,NA,0.129777777777778,NA,0.163555555555556,"2023-03","4","1","AM",4,"4_AM","March"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0,0,NA,NA,NA,0.041,NA,NA,0,NA,0.117,"ok",0,0,NA,NA,NA,0.0728888888888889,NA,NA,0,NA,0.208,"2023-04","4","1","AM",4,"4_AM","April"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0.196,NA,NA,0,NA,0.347,"ok",0,0,NA,NA,NA,0.348444444444444,NA,NA,0,NA,0.616888888888889,"2023-04","4","1","AM",4,"4_AM","April"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0,0,NA,NA,NA,0,NA,NA,0,NA,0.488,"ok",0,0,NA,NA,NA,0,NA,NA,0,NA,0.867555555555556,"2023-04","4","1","AM",4,"4_AM","April"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0.057,0,NA,NA,NA,0.018,NA,NA,0,NA,0.082,"ok",0.101333333333333,0,NA,NA,NA,0.032,NA,NA,0,NA,0.145777777777778,"2023-05","4","1","AM",4,"4_AM","May"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0,NA,NA,0,NA,0.032,"ok",0,0,NA,NA,NA,0,NA,NA,0,NA,0.0568888888888889,"2023-05","4","1","AM",4,"4_AM","May"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0.037,0,NA,NA,NA,0.044,NA,NA,0,NA,0.099,"ok",0.0657777777777778,0,NA,NA,NA,0.0782222222222222,NA,NA,0,NA,0.176,"2023-05","4","1","AM",4,"4_AM","May"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0.729,0.055,NA,NA,NA,1.452,NA,NA,0.082,NA,0,"ok",1.296,0.0977777777777778,NA,NA,NA,2.58133333333333,NA,NA,0.145777777777778,NA,0,"2023-06","4","1","AM",4,"4_AM","June"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0.718,0.058,NA,NA,NA,0,NA,NA,0.051,NA,0.064,"ok",1.27644444444444,0.103111111111111,NA,NA,NA,0,NA,NA,0.0906666666666667,NA,0.113777777777778,"2023-06","4","1","AM",4,"4_AM","June"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0.165,0.049,NA,NA,NA,0,NA,NA,0.534,NA,0.061,"ok",0.293333333333333,0.0871111111111111,NA,NA,NA,0,NA,NA,0.949333333333333,NA,0.108444444444444,"2023-06","4","1","AM",4,"4_AM","June"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",4.98,3.45,NA,NA,NA,0.395,NA,NA,0.642,NA,0.307,"ok",8.85333333333333,6.13333333333333,NA,NA,NA,0.702222222222222,NA,NA,1.14133333333333,NA,0.545777777777778,"2023-07","4","1","AM",4,"4_AM","July"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",1.153,0.722,NA,NA,NA,0,NA,NA,0.303,NA,0.227,"ok",2.04977777777778,1.28355555555556,NA,NA,NA,0,NA,NA,0.538666666666667,NA,0.403555555555556,"2023-07","4","1","AM",4,"4_AM","July"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0.848,0.625,NA,NA,NA,0,NA,NA,1.642,NA,0.639,"ok",1.50755555555556,1.11111111111111,NA,NA,NA,0,NA,NA,2.91911111111111,NA,1.136,"2023-07","4","1","AM",4,"4_AM","July"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",2.977,7.26,NA,NA,NA,0.897,NA,NA,0.771,NA,0.174,"ok",5.29244444444444,12.9066666666667,NA,NA,NA,1.59466666666667,NA,NA,1.37066666666667,NA,0.309333333333333,"2023-08","4","1","AM",4,"4_AM","August"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",1.274,1.543,NA,NA,NA,0.383,NA,NA,1.188,NA,0.073,"ok",2.26488888888889,2.74311111111111,NA,NA,NA,0.680888888888889,NA,NA,2.112,NA,0.129777777777778,"2023-08","4","1","AM",4,"4_AM","August"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",2.454,2.78,NA,NA,NA,0.621,NA,NA,0.982,NA,0.445,"ok",4.36266666666667,4.94222222222222,NA,NA,NA,1.104,NA,NA,1.74577777777778,NA,0.791111111111111,"2023-08","4","1","AM",4,"4_AM","August"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",6.13,6.73,NA,NA,NA,3.2,NA,NA,1.21,NA,NA,"ok",10.8977777777778,11.9644444444444,NA,NA,NA,5.68888888888889,NA,NA,2.15111111111111,NA,NA,"2023-09","4","1","AM",4,"4_AM","September"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",7.05,2.88,NA,NA,NA,1.6,NA,NA,3.76,NA,0.03,"ok",12.5333333333333,5.12,NA,NA,NA,2.84444444444444,NA,NA,6.68444444444444,NA,0.0533333333333333,"2023-09","4","1","AM",4,"4_AM","September"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",1.71,11.2,NA,NA,NA,3.62,NA,NA,6.61,NA,0.11,"ok",3.04,19.9111111111111,NA,NA,NA,6.43555555555556,NA,NA,11.7511111111111,NA,0.195555555555556,"2023-09","4","1","AM",4,"4_AM","September"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",81.19,1.84,NA,NA,NA,34.91,NA,NA,0.88,NA,0.5,"ok",144.337777777778,3.27111111111111,NA,NA,NA,62.0622222222222,NA,NA,1.56444444444444,NA,0.888888888888889,"2023-10","4","1","AM",4,"4_AM","October"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",54.38,6.44,NA,NA,NA,51,NA,NA,2.13,NA,1.95,"ok",96.6755555555556,11.4488888888889,NA,NA,NA,90.6666666666667,NA,NA,3.78666666666667,NA,3.46666666666667,"2023-10","4","1","AM",4,"4_AM","October"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",41.5,4.3,NA,NA,NA,27.2,NA,NA,12.3,NA,4.3,"ok",73.7777777777778,7.64444444444444,NA,NA,NA,48.3555555555556,NA,NA,21.8666666666667,NA,7.64444444444444,"2023-10","4","1","AM",4,"4_AM","October"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",27.09,0,NA,NA,NA,9.65,NA,NA,1.87,NA,19.39,"ok",48.16,0,NA,NA,NA,17.1555555555556,NA,NA,3.32444444444444,NA,34.4711111111111,"2023-11","4","1","AM",4,"4_AM","November"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",31.08,0.06,NA,NA,NA,13.83,NA,NA,1.26,NA,28.64,"ok",55.2533333333333,0.106666666666667,NA,NA,NA,24.5866666666667,NA,NA,2.24,NA,50.9155555555556,"2023-11","4","1","AM",4,"4_AM","November"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",19.7,0.01,NA,NA,NA,6.72,NA,NA,9.74,NA,53.34,"ok",35.0222222222222,0.0177777777777778,NA,NA,NA,11.9466666666667,NA,NA,17.3155555555556,NA,94.8266666666667,"2023-11","4","1","AM",4,"4_AM","November"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",1.083,0.021,NA,NA,NA,0.078,NA,NA,0.024,NA,0.241,"ok",1.92533333333333,0.0373333333333333,NA,NA,NA,0.138666666666667,NA,NA,0.0426666666666667,NA,0.428444444444444,"2023-12","4","1","AM",4,"4_AM","December"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0.029,0.365,NA,NA,NA,0.296,NA,NA,0,NA,0.386,"ok",0.0515555555555556,0.648888888888889,NA,NA,NA,0.526222222222222,NA,NA,0,NA,0.686222222222222,"2023-12","4","1","AM",4,"4_AM","December"
